Timestep x y z Total_Energy Temperature
0 10 1.2356739477263001 1.0128739136983236 -0.06257343212087534 99049.08799953118 11.926566218534978 
1 10 0.5102344162041575 0.8939027640443886 0.5504642596186325 99049.08799953118 11.926566218534978 
2 10 1.9915440752689977 1.1959618754785029 0.49300116316544973 99049.08799953118 11.926566218534978 
3 10 1.2350866658495212 1.0120975158844516 2.936411944598033 99049.08799953118 11.926566218534978 
4 10 0.5089597155709298 0.8934087744780008 3.549901084369673 99049.08799953118 11.926566218534978 
5 10 1.9901798798537278 1.1967018998217833 3.4952670340991863 99049.08799953118 11.926566218534978 
6 10 1.2349134013796499 1.0131810703024975 5.937768375555007 99049.08799953118 11.926566218534978 
7 10 0.5091972900511823 0.8952734466494333 6.548668962459714 99049.08799953118 11.926566218534978 
8 10 1.9899813353305693 1.1978284505163017 6.493804353873021 99049.08799953118 11.926566218534978 
9 10 1.235344028742673 1.0121607909294987 8.939231875720093 99049.08799953118 11.926566218534978 
10 10 0.5092712959866533 0.8927457200690367 9.548724164750555 99049.08799953118 11.926566218534978 
11 10 1.9908054850540746 1.1943083868705495 9.493857231085428 99049.08799953118 11.926566218534978 
12 10 1.2353032206588181 4.013290599380948 -0.06252746930928127 99049.08799953118 11.926566218534978 
13 10 0.5102689440877025 3.892667421625384 0.5499185272246739 99049.08799953118 11.926566218534978 
14 10 1.9885516380431114 4.196219542383446 0.49411874041260034 99049.08799953118 11.926566218534978 
15 10 1.2342776944551652 4.01250673598031 2.938798681000124 99049.08799953118 11.926566218534978 
16 10 0.5093025991149893 3.8934660657341102 3.549045843348233 99049.08799953118 11.926566218534978 
17 10 1.9896673605389503 4.197207081353299 3.494807545868164 99049.08799953118 11.926566218534978 
18 10 1.2354093267515156 4.012010520831081 5.938318588566127 99049.08799953118 11.926566218534978 
19 10 0.5111674197212488 3.891807428956539 6.548578002431 99049.08799953118 11.926566218534978 
20 10 1.9911080074644263 4.197258976052217 6.494156515496802 99049.08799953118 11.926566218534978 
21 10 1.2354072855622074 4.011325808604989 8.936814854538829 99049.08799953118 11.926566218534978 
22 10 0.5085303256271057 3.893272773958251 9.549663950770043 99049.08799953118 11.926566218534978 
23 10 1.9921661304732863 4.195096780885101 9.492791723765068 99049.08799953118 11.926566218534978 
24 10 1.2352166875647854 7.013321164946019 -0.061422263775264704 99049.08799953118 11.926566218534978 
25 10 0.5105179549372271 6.891981927465709 0.549514824623997 99049.08799953118 11.926566218534978 
26 10 1.9911017313124544 7.196966444959766 0.4941172134722719 99049.08799953118 11.926566218534978 
27 10 1.2348712599626486 7.012676956351684 2.938026838651855 99049.08799953118 11.926566218534978 
28 10 0.5084059622517851 6.89371043563945 3.5493362851560053 99049.08799953118 11.926566218534978 
29 10 1.9915252100689131 7.1951183908356695 3.4937628179014335 99049.08799953118 11.926566218534978 
30 10 1.2342115550437716 7.013085250228407 5.938031131741195 99049.08799953118 11.926566218534978 
31 10 0.5083046381038732 6.891564981285455 6.549725289391821 99049.08799953118 11.926566218534978 
32 10 1.9889647790692013 7.1959119189789345 6.493169466596755 99049.08799953118 11.926566218534978 
33 10 1.2344463786498279 7.011762694656845 8.937276777721092 99049.08799953118 11.926566218534978 
34 10 0.5107380317155903 6.894412766217099 9.548969048117197 99049.08799953118 11.926566218534978 
35 10 1.993125735200316 7.196438636935053 9.493756822135026 99049.08799953118 11.926566218534978 
36 10 1.2352771856340337 10.01050940805375 -0.06263423905932651 99049.08799953118 11.926566218534978 
37 10 0.5080865974831498 9.892986441225434 0.5504645211905795 99049.08799953118 11.926566218534978 
38 10 1.9912441000996248 10.196549128478692 0.4947854174170647 99049.08799953118 11.926566218534978 
39 10 1.233837457652815 10.012926127516899 2.9376650232922263 99049.08799953118 11.926566218534978 
40 10 0.5102591575468998 9.892222078809487 3.5503054425847496 99049.08799953118 11.926566218534978 
41 10 1.991610271297437 10.195552103129929 3.49572198650861 99049.08799953118 11.926566218534978 
42 10 1.234907324440345 10.011951685943687 5.93624940507446 99049.08799953118 11.926566218534978 
43 10 0.5101151749705835 9.893550662579429 6.551068322713317 99049.08799953118 11.926566218534978 
44 10 1.9916791573389783 10.194141131995638 6.4935534530803105 99049.08799953118 11.926566218534978 
45 10 1.2351202854510617 10.01231007773608 8.936453390713847 99049.08799953118 11.926566218534978 
46 10 0.509874134714703 9.892517693205447 9.548746490212189 99049.08799953118 11.926566218534978 
47 10 1.992561572428484 10.195814926501477 9.494002519797528 99049.08799953118 11.926566218534978 
48 10 4.234909564453145 1.0135384064390154 -0.06462148874411232 99049.08799953118 11.926566218534978 
49 10 3.5095529977256903 0.8940987737468048 0.5503464272528319 99049.08799953118 11.926566218534978 
50 10 4.989539490502314 1.1957222831808774 0.4948859075643584 99049.08799953118 11.926566218534978 
51 10 4.235687415153019 1.011950518027402 2.936660360276819 99049.08799953118 11.926566218534978 
52 10 3.5096377892565225 0.8935873163957253 3.5499933158414008 99049.08799953118 11.926566218534978 
53 10 4.99031999893279 1.1954685384208155 3.4941530289348464 99049.08799953118 11.926566218534978 
54 10 4.234493747056469 1.013365284423998 5.937236087199556 99049.08799953118 11.926566218534978 
55 10 3.508676308765623 0.8925778941285984 6.549048584452835 99049.08799953118 11.926566218534978 
56 10 4.989293904767649 1.1949876849961327 6.493489937331604 99049.08799953118 11.926566218534978 
57 10 4.234523535987766 1.0134376338931848 8.936649401075227 99049.08799953118 11.926566218534978 
58 10 3.509536369337846 0.8937016263215262 9.548948641444783 99049.08799953118 11.926566218534978 
59 10 4.99211860941647 1.1946996335694555 9.494139042063292 99049.08799953118 11.926566218534978 
60 10 4.234556079703272 4.0120780000743945 -0.06392459286314539 99049.08799953118 11.926566218534978 
61 10 3.511179504769627 3.894016804215045 0.549140988128077 99049.08799953118 11.926566218534978 
62 10 4.990936038241341 4.196393057545581 0.49488014141257003 99049.08799953118 11.926566218534978 
63 10 4.23651607423902 4.014053741993433 2.9377103753075935 99049.08799953118 11.926566218534978 
64 10 3.5092947255454936 3.8935031482161038 3.5484262244729785 99049.08799953118 11.926566218534978 
65 10 4.989870781045187 4.195160631155816 3.4933220512909475 99049.08799953118 11.926566218534978 
66 10 4.234542774393219 4.013263215752123 5.936878928713324 99049.08799953118 11.926566218534978 
67 10 3.5095795060741652 3.8917977930003596 6.549299545802344 99049.08799953118 11.926566218534978 
68 10 4.990605516593456 4.19474384507996 6.494062835794758 99049.08799953118 11.926566218534978 
69 10 4.2334794957100605 4.010964534306557 8.939111420986334 99049.08799953118 11.926566218534978 
70 10 3.5089697015755505 3.8917366392579433 9.549820259926962 99049.08799953118 11.926566218534978 
71 10 4.990336144023651 4.195818297434469 9.494406021034136 99049.08799953118 11.926566218534978 
72 10 4.234908438967829 7.01112937368083 -0.0612045060027655 99049.08799953118 11.926566218534978 
73 10 3.5091451505558426 6.895169485515901 0.549803565366743 99049.08799953118 11.926566218534978 
74 10 4.991681518057227 7.195619736474306 0.4946466832485713 99049.08799953118 11.926566218534978 
75 10 4.234811553850486 7.0132709195494565 2.9376013580503675 99049.08799953118 11.926566218534978 
76 10 3.509025144967359 6.894581866159624 3.5487926380615344 99049.08799953118 11.926566218534978 
77 10 4.990414363324729 7.197124406336065 3.494465962394207 99049.08799953118 11.926566218534978 
78 10 4.236161405461994 7.0133649406850145 5.937511528472488 99049.08799953118 11.926566218534978 
79 10 3.5092661148988364 6.891891636793918 6.549391962704229 99049.08799953118 11.926566218534978 
80 10 4.990647209511461 7.19632021260871 6.494189878327032 99049.08799953118 11.926566218534978 
81 10 4.235486951265483 7.0122553402212615 8.938421718746891 99049.08799953118 11.926566218534978 
82 10 3.5099431300440966 6.892956516302686 9.550012188787333 99049.08799953118 11.926566218534978 
83 10 4.9904014524950195 7.19483923140877 9.494203751086976 99049.08799953118 11.926566218534978 
84 10 4.234250989638335 10.012864253740196 -0.06322651209823152 99049.08799953118 11.926566218534978 
85 10 3.50950056799547 9.893036685271026 0.549911560669272 99049.08799953118 11.926566218534978 
86 10 4.99082658753312 10.195457770944678 0.4948775913294704 99049.08799953118 11.926566218534978 
87 10 4.23485525431976 10.013058885918873 2.938003514333205 99049.08799953118 11.926566218534978 
88 10 3.5091334599046693 9.892194793359922 3.549250304332103 99049.08799953118 11.926566218534978 
89 10 4.990292415551405 10.195694409871285 3.4937033665307404 99049.08799953118 11.926566218534978 
90 10 4.23317060685188 10.011747969227706 5.9373682285893 99049.08799953118 11.926566218534978 
91 10 3.5079377426337373 9.892885829877162 6.550746163926776 99049.08799953118 11.926566218534978 
92 10 4.990207055672055 10.194893050150318 6.494784417011897 99049.08799953118 11.926566218534978 
93 10 4.235395446910027 10.011686436997591 8.936067237197658 99049.08799953118 11.926566218534978 
94 10 3.508202947946396 9.893162591865801 9.547300803552004 99049.08799953118 11.926566218534978 
95 10 4.990185934574193 10.19661992833712 9.49412228120451 99049.08799953118 11.926566218534978 
96 10 7.233974254838154 1.0121296692537678 -0.06203428223149043 99049.08799953118 11.926566218534978 
97 10 6.509621555355461 0.8948093742911697 0.5492502816188083 99049.08799953118 11.926566218534978 
98 10 7.992076377245716 1.1961548551454526 0.4936923386822361 99049.08799953118 11.926566218534978 
99 10 7.233929504314418 1.0130696053491857 2.9380275792755635 99049.08799953118 11.926566218534978 
100 10 6.509694120362993 0.8933993478405202 3.5504876091474795 99049.08799953118 11.926566218534978 
101 10 7.989255720989835 1.1950670471206841 3.495144170314795 99049.08799953118 11.926566218534978 
102 10 7.236262442369591 1.0127664078700007 5.936483783382815 99049.08799953118 11.926566218534978 
103 10 6.50917238726791 0.8926294020581199 6.549063127564382 99049.08799953118 11.926566218534978 
104 10 7.990682005005938 1.1966398266028921 6.493607544439029 99049.08799953118 11.926566218534978 
105 10 7.2349235747040455 1.0139230178400709 8.937375802741917 99049.08799953118 11.926566218534978 
106 10 6.510796449799843 0.8920513806080685 9.550210743840854 99049.08799953118 11.926566218534978 
107 10 7.990943825001442 1.197370836923712 9.493391849820272 99049.08799953118 11.926566218534978 
108 10 7.2346746953148635 4.012211829380141 -0.06136531451611787 99049.08799953118 11.926566218534978 
109 10 6.511747520346544 3.892038132692474 0.5499951342662461 99049.08799953118 11.926566218534978 
110 10 7.988407506785839 4.195932090505665 0.4918175457056363 99049.08799953118 11.926566218534978 
111 10 7.235155064291833 4.012424738447361 2.938249944866126 99049.08799953118 11.926566218534978 
112 10 6.508201316834235 3.8940355338109875 3.549553092557258 99049.08799953118 11.926566218534978 
113 10 7.99112161961482 4.1941127958048465 3.494830287138955 99049.08799953118 11.926566218534978 
114 10 7.234268263997493 4.012836111680532 5.938774907755808 99049.08799953118 11.926566218534978 
115 10 6.510550000738479 3.894108973501273 6.550319548871916 99049.08799953118 11.926566218534978 
116 10 7.990795663060828 4.196341520843569 6.493708271816732 99049.08799953118 11.926566218534978 
117 10 7.235043241882469 4.0139058502666405 8.93747589704089 99049.08799953118 11.926566218534978 
118 10 6.508230963379588 3.890647908367754 9.550304189193266 99049.08799953118 11.926566218534978 
119 10 7.991217449304613 4.194535809722877 9.493061325256715 99049.08799953118 11.926566218534978 
